DATA;USUARIO;CPSSOA_JURID;CUND_ORGNZ
04/11/2022;I378500;0;0
04/11/2022;I379549;0;0
04/11/2022;I379639;0;0
04/11/2022;I379757;0;0
04/11/2022;I379813;0;0
04/11/2022;I382037;0;0
04/11/2022;I383035;0;0
04/11/2022;I384900;0;0
04/11/2022;I384949;0;0
04/11/2022;I385270;0;0
04/11/2022;I385697;0;0
04/11/2022;I386487;0;0
04/11/2022;I386519;0;0
04/11/2022;I387139;0;0
04/11/2022;I387655;0;0
04/11/2022;I387783;0;0
04/11/2022;I388541;0;0
04/11/2022;I389141;0;0
04/11/2022;I391887;0;0
04/11/2022;I392256;0;0
04/11/2022;I392662;0;0
04/11/2022;I394900;0;0
04/11/2022;I395858;0;0
04/11/2022;I396156;0;0
04/11/2022;I396409;0;0
04/11/2022;I398448;0;0
04/11/2022;I405781;0;0
04/11/2022;I406400;0;0
04/11/2022;I406400;2269651;00002
04/11/2022;I406400;2269651;02856
04/11/2022;I406400;2269651;06932
04/11/2022;I406400;2269651;04202
04/11/2022;I406400;2269651;04264
04/11/2022;I406400;2269651;04343
04/11/2022;I406400;2269651;08296
04/11/2022;I407852;0;0
04/11/2022;I407852;2269651;00002
04/11/2022;I407852;2269651;02516
04/11/2022;I407852;2269651;02856
04/11/2022;I407852;2269651;04202
04/11/2022;I407852;2269651;04343
04/11/2022;I407852;2269651;08834
04/11/2022;I411812;0;0
04/11/2022;I412786;0;0
04/11/2022;I413952;0;0
04/11/2022;I414391;0;0
04/11/2022;I414611;0;0
04/11/2022;I415324;0;0
04/11/2022;I416473;0;0
04/11/2022;I417331;0;0
04/11/2022;I418321;0;0
04/11/2022;I419648;0;0
04/11/2022;I420469;0;0
04/11/2022;I423063;0;0
04/11/2022;I423266;0;0
04/11/2022;I423895;0;0
04/11/2022;I424217;0;0
04/11/2022;I424351;0;0
04/11/2022;I424887;0;0
04/11/2022;I425592;0;0
05/11/2022;G499213;0;0
05/11/2022;G499213;2269651;00002
05/11/2022;G499213;2269651;00095
05/11/2022;G499213;2269651;00486
05/11/2022;G499213;2269651;02856
05/11/2022;G499213;2269651;04202
05/11/2022;G499213;2269651;04264
05/11/2022;G499213;2269651;04343
05/11/2022;G499213;2269651;04344
06/11/2022;G499213;0;0
06/11/2022;G499213;2269651;00002
06/11/2022;G499213;2269651;00008
06/11/2022;G499213;2269651;00095
06/11/2022;G499213;2269651;00197
06/11/2022;G499213;2269651;01147
06/11/2022;G499213;2269651;02856
06/11/2022;G499213;2269651;06934
06/11/2022;G499213;2269651;04202
06/11/2022;G499213;2269651;04264
06/11/2022;G499213;2269651;04343
06/11/2022;G499213;2269651;04344
06/11/2022;G499213;2269651;04758
06/11/2022;G499213;2269651;08606
07/11/2022;C254968;0;0
07/11/2022;C717038;0;0
07/11/2022;C717038;2269651;02398
07/11/2022;C717038;2269651;04667
07/11/2022;C718352;0;0
07/11/2022;D479416;0;0
07/11/2022;E182220;0;0
07/11/2022;E322910;0;0
07/11/2022;E390494;0;0
07/11/2022;E614538;0;0
07/11/2022;E618495;0;0
07/11/2022;E618495;2269651;06935
07/11/2022;E618495;2269651;08606
07/11/2022;E759137;0;0
07/11/2022;E855438;0;0
07/11/2022;E886317;0;0
07/11/2022;E886317;2269651;06935
07/11/2022;E886317;2269651;08606
07/11/2022;E905060;0;0
07/11/2022;E905630;0;0
07/11/2022;E905850;0;0
07/11/2022;E920272;0;0
07/11/2022;E922968;0;0
07/11/2022;E956692;0;0
07/11/2022;E960770;0;0
07/11/2022;E960894;0;0
07/11/2022;E962781;0;0
07/11/2022;E963060;0;0
07/11/2022;E977738;0;0
07/11/2022;E977738;2269651;02856
07/11/2022;E977738;2269651;04343
07/11/2022;E985293;0;0
07/11/2022;E986303;0;0
07/11/2022;F000738;0;0
07/11/2022;F055931;0;0
07/11/2022;F109438;0;0
07/11/2022;F138780;0;0
07/11/2022;F181422;0;0
07/11/2022;F195717;0;0
07/11/2022;F214010;0;0
07/11/2022;F214010;2269651;07617
07/11/2022;F214010;2269651;08608
07/11/2022;F230342;0;0
07/11/2022;F251064;0;0
07/11/2022;F286208;0;0
07/11/2022;F355056;0;0
07/11/2022;F365337;0;0
07/11/2022;F382118;0;0
07/11/2022;F385451;0;0
07/11/2022;F386105;0;0
07/11/2022;F487009;0;0
07/11/2022;F534848;0;0
07/11/2022;F554814;0;0
07/11/2022;F556256;0;0
07/11/2022;F557198;0;0
07/11/2022;F559700;0;0
07/11/2022;F559808;0;0
07/11/2022;F616941;0;0
07/11/2022;F617476;0;0
07/11/2022;F620515;0;0
07/11/2022;F628508;0;0
07/11/2022;F635792;0;0
07/11/2022;F677134;0;0
07/11/2022;F742386;0;0
07/11/2022;F771491;0;0
07/11/2022;F772501;0;0
07/11/2022;F776710;0;0
07/11/2022;F791719;0;0
07/11/2022;F807445;0;0
07/11/2022;F815146;0;0
07/11/2022;F830510;0;0
07/11/2022;F848052;0;0
07/11/2022;F869300;0;0
07/11/2022;F900160;0;0
07/11/2022;F902987;0;0
07/11/2022;F914705;0;0
07/11/2022;F919987;0;0
07/11/2022;F927661;0;0
07/11/2022;F952836;0;0
07/11/2022;F958400;0;0
07/11/2022;F973515;0;0
07/11/2022;F982964;0;0
07/11/2022;G448155;0;0
07/11/2022;G499213;0;0
07/11/2022;G499213;2269651;00002
07/11/2022;G499213;2269651;01447
07/11/2022;G499213;2269651;02516
07/11/2022;G499213;2269651;02856
07/11/2022;G499213;2269651;06834
07/11/2022;G499213;2269651;06934
07/11/2022;G499213;2269651;07618
07/11/2022;G499213;2269651;04202
07/11/2022;G499213;2269651;04343
07/11/2022;G499213;2269651;04414
07/11/2022;G499213;2269651;08606
07/11/2022;G499213;2269651;08608
07/11/2022;G499213;2269651;08834
07/11/2022;G528957;0;0
07/11/2022;G551517;0;0
07/11/2022;H904936;0;0
07/11/2022;H905355;0;0
07/11/2022;H926735;0;0
07/11/2022;H928819;0;0
07/11/2022;H931399;0;0
07/11/2022;H931399;2269651;06935
07/11/2022;H931399;2269651;08606
07/11/2022;H943745;0;0
07/11/2022;H949530;0;0
07/11/2022;H963444;0;0
07/11/2022;H963444;2269651;02856
07/11/2022;H963444;2269651;04343
07/11/2022;H975280;0;0
07/11/2022;H975280;2269651;02398
07/11/2022;H975280;2269651;04667
07/11/2022;H976090;0;0
07/11/2022;H976457;0;0
07/11/2022;H976686;0;0
07/11/2022;I018808;0;0
07/11/2022;I019162;0;0
07/11/2022;I030450;0;0
07/11/2022;I032657;0;0
07/11/2022;I035079;0;0
07/11/2022;I035982;0;0
07/11/2022;I043004;0;0
07/11/2022;I045457;0;0
07/11/2022;I050698;0;0
07/11/2022;I051929;0;0
07/11/2022;I064842;0;0
07/11/2022;I070605;0;0
07/11/2022;I070605;2269651;02856
07/11/2022;I070605;2269651;04343
07/11/2022;I071610;0;0
07/11/2022;I072705;0;0
07/11/2022;I080147;0;0
07/11/2022;I089470;0;0
07/11/2022;I089470;2269651;06935
07/11/2022;I089470;2269651;08606
07/11/2022;I089861;0;0
07/11/2022;I104194;0;0
07/11/2022;I107002;0;0
07/11/2022;I107002;2269651;00019
07/11/2022;I107002;2269651;02834
07/11/2022;I107002;2269651;04741
07/11/2022;I107002;2269651;08533
07/11/2022;I107118;0;0
07/11/2022;I107665;0;0
07/11/2022;I113169;0;0
07/11/2022;I114432;0;0
07/11/2022;I114955;0;0
07/11/2022;I114955;2269651;03644
07/11/2022;I114955;2269651;08595
07/11/2022;I130195;0;0
07/11/2022;I147888;0;0
07/11/2022;I149562;0;0
07/11/2022;I171959;0;0
07/11/2022;I171959;2269651;02856
07/11/2022;I171959;2269651;04343
07/11/2022;I178120;0;0
07/11/2022;I182225;0;0
07/11/2022;I194258;0;0
07/11/2022;I197591;0;0
07/11/2022;I202560;0;0
07/11/2022;I212337;0;0
07/11/2022;I225587;0;0
07/11/2022;I233733;0;0
07/11/2022;I233733;2269651;02398
07/11/2022;I233733;2269651;04667
07/11/2022;I239197;0;0
07/11/2022;I245910;0;0
07/11/2022;I246444;0;0
07/11/2022;I249362;0;0
07/11/2022;I258205;0;0
07/11/2022;I268910;0;0
07/11/2022;I273093;0;0
07/11/2022;I273093;2269651;06934
07/11/2022;I273093;2269651;08606
07/11/2022;I282025;0;0
07/11/2022;I286578;0;0
07/11/2022;I291406;0;0
07/11/2022;I292169;0;0
07/11/2022;I292169;2269651;02856
07/11/2022;I292169;2269651;04343
07/11/2022;I292511;0;0
07/11/2022;I293486;0;0
07/11/2022;I295062;0;0
07/11/2022;I295102;0;0
07/11/2022;I295746;0;0
07/11/2022;I295897;0;0
07/11/2022;I295924;0;0
07/11/2022;I296241;0;0
07/11/2022;I297522;0;0
07/11/2022;I297608;0;0
07/11/2022;I297917;0;0
07/11/2022;I297953;0;0
07/11/2022;I298307;0;0
07/11/2022;I298781;0;0
07/11/2022;I298962;0;0
07/11/2022;I299424;0;0
07/11/2022;I299514;0;0
07/11/2022;I299795;0;0
07/11/2022;I299943;0;0
07/11/2022;I299943;2269651;02398
07/11/2022;I299943;2269651;04667
07/11/2022;I300313;0;0
07/11/2022;I301935;0;0
07/11/2022;I302639;0;0
07/11/2022;I302973;0;0
07/11/2022;I302979;0;0
07/11/2022;I303633;0;0
07/11/2022;I303636;0;0
07/11/2022;I305108;0;0
07/11/2022;I305755;0;0
07/11/2022;I306874;0;0
07/11/2022;I306932;0;0
07/11/2022;I306976;0;0
07/11/2022;I307256;0;0
07/11/2022;I308075;0;0
07/11/2022;I308595;0;0
07/11/2022;I308595;2269651;02250
07/11/2022;I308595;2269651;04453
07/11/2022;I311973;0;0
07/11/2022;I312000;0;0
07/11/2022;I312342;0;0
07/11/2022;I313398;0;0
07/11/2022;I314231;0;0
07/11/2022;I314992;0;0
07/11/2022;I314992;2269651;07617
07/11/2022;I314992;2269651;08608
07/11/2022;I315035;0;0
07/11/2022;I317546;0;0
07/11/2022;I318957;0;0
07/11/2022;I321300;0;0
07/11/2022;I322368;0;0
07/11/2022;I323303;0;0
07/11/2022;I325723;0;0
07/11/2022;I325869;0;0
07/11/2022;I328165;0;0
07/11/2022;I328747;0;0
07/11/2022;I332414;0;0
07/11/2022;I333977;0;0
07/11/2022;I335199;0;0
07/11/2022;I336689;0;0
07/11/2022;I336698;0;0
07/11/2022;I336875;0;0
07/11/2022;I339490;0;0
07/11/2022;I344602;0;0
07/11/2022;I344647;0;0
07/11/2022;I352721;0;0
07/11/2022;I352884;0;0
07/11/2022;I352884;2269651;07617
07/11/2022;I352884;2269651;08608
07/11/2022;I353555;0;0
07/11/2022;I354523;0;0
07/11/2022;I354533;0;0
07/11/2022;I355111;0;0
07/11/2022;I356674;0;0
07/11/2022;I359824;0;0
07/11/2022;I360365;0;0
07/11/2022;I360365;2269651;02398
07/11/2022;I360365;2269651;04667
07/11/2022;I360719;0;0
07/11/2022;I360958;0;0
07/11/2022;I361198;0;0
07/11/2022;I361400;0;0
07/11/2022;I361822;0;0
07/11/2022;I362846;0;0
07/11/2022;I364058;0;0
07/11/2022;I364068;0;0
07/11/2022;I366130;0;0
07/11/2022;I367400;0;0
07/11/2022;I367447;0;0
07/11/2022;I368568;0;0
07/11/2022;I369264;0;0
07/11/2022;I372585;0;0
07/11/2022;I373263;0;0
07/11/2022;I373635;0;0
07/11/2022;I374621;0;0
07/11/2022;I377472;0;0
07/11/2022;I377501;0;0
07/11/2022;I378190;0;0
07/11/2022;I379173;0;0
07/11/2022;I379331;0;0
07/11/2022;I380389;0;0
07/11/2022;I384652;0;0
07/11/2022;I385427;0;0
07/11/2022;I386560;0;0
07/11/2022;I386905;0;0
07/11/2022;I386968;0;0
07/11/2022;I388392;0;0
07/11/2022;I388726;0;0
07/11/2022;I389272;0;0
07/11/2022;I389520;0;0
07/11/2022;I390101;0;0
07/11/2022;I390307;0;0
07/11/2022;I390600;0;0
07/11/2022;I390647;0;0
07/11/2022;I390806;0;0
07/11/2022;I390842;0;0
07/11/2022;I391243;0;0
07/11/2022;I391321;0;0
07/11/2022;I391706;0;0
07/11/2022;I392020;0;0
07/11/2022;I393967;0;0
07/11/2022;I394686;0;0
07/11/2022;I395100;0;0
07/11/2022;I395209;0;0
07/11/2022;I395230;0;0
07/11/2022;I396152;0;0
07/11/2022;I396460;0;0
07/11/2022;I397446;0;0
07/11/2022;I398563;0;0
07/11/2022;I398784;0;0
07/11/2022;I399646;0;0
07/11/2022;I399821;0;0
07/11/2022;I400014;0;0
07/11/2022;I400341;0;0
07/11/2022;I400341;2269651;03644
07/11/2022;I400341;2269651;08595
07/11/2022;I401830;0;0
07/11/2022;I402275;0;0
07/11/2022;I404903;0;0
07/11/2022;I409252;0;0
07/11/2022;I409252;2269651;02856
07/11/2022;I409252;2269651;04343
07/11/2022;I414611;0;0
07/11/2022;I418821;0;0
07/11/2022;I419425;0;0
07/11/2022;I420151;0;0
07/11/2022;I420677;0;0
07/11/2022;I420677;2269651;02856
07/11/2022;I420677;2269651;04343
07/11/2022;I420876;0;0
07/11/2022;I423073;0;0
07/11/2022;I423073;2269651;07617
07/11/2022;I423073;2269651;08608
07/11/2022;I423148;0;0
07/11/2022;I423274;0;0
07/11/2022;I425015;0;0
07/11/2022;I425152;0;0
07/11/2022;I425546;0;0
08/11/2022;C717038;0;0
08/11/2022;C717038;2269651;02398
08/11/2022;C717038;2269651;04667
08/11/2022;D305264;0;0
08/11/2022;D479416;0;0
08/11/2022;E182220;0;0
08/11/2022;E402875;0;0
08/11/2022;E438829;0;0
08/11/2022;E708192;0;0
08/11/2022;E715024;0;0
08/11/2022;E752787;0;0
08/11/2022;E871891;0;0
08/11/2022;E914698;0;0
08/11/2022;E920248;0;0
08/11/2022;E963060;0;0
08/11/2022;E977738;0;0
08/11/2022;E977738;2269651;02856
08/11/2022;E977738;2269651;04343
08/11/2022;E983240;0;0
08/11/2022;E987792;0;0
08/11/2022;E994322;0;0
08/11/2022;E994616;0;0
08/11/2022;F019935;0;0
08/11/2022;F044930;0;0
08/11/2022;F105874;0;0
08/11/2022;F106641;0;0
08/11/2022;F157408;0;0
08/11/2022;F196756;0;0
08/11/2022;F196756;2269651;03644
08/11/2022;F196756;2269651;08595
08/11/2022;F208738;0;0
08/11/2022;F252761;0;0
08/11/2022;F301690;0;0
08/11/2022;F307612;0;0
08/11/2022;F309771;0;0
08/11/2022;F379524;0;0
08/11/2022;F382720;0;0
08/11/2022;F383050;0;0
08/11/2022;F399622;0;0
08/11/2022;F447813;0;0
08/11/2022;F452159;0;0
08/11/2022;F534848;0;0
08/11/2022;F537081;0;0
08/11/2022;F565212;0;0
08/11/2022;F568912;0;0
08/11/2022;F572740;0;0
08/11/2022;F585051;0;0
08/11/2022;F590594;0;0
08/11/2022;F605850;0;0
08/11/2022;F631533;0;0
08/11/2022;F686621;0;0
08/11/2022;F698751;0;0
08/11/2022;F757260;0;0
08/11/2022;F779298;0;0
08/11/2022;F805981;0;0
08/11/2022;F814964;0;0
08/11/2022;F830978;0;0
08/11/2022;F836585;0;0
08/11/2022;F841910;0;0
08/11/2022;F869181;0;0
08/11/2022;F878920;0;0
08/11/2022;F914705;0;0
08/11/2022;F942636;0;0
08/11/2022;F942636;2269651;02398
08/11/2022;F942636;2269651;04667
08/11/2022;F943470;0;0
08/11/2022;F985670;0;0
08/11/2022;G441436;0;0
08/11/2022;G456441;0;0
08/11/2022;G499213;0;0
08/11/2022;G499213;2269651;00002
08/11/2022;G499213;2269651;02856
08/11/2022;G499213;2269651;03910
08/11/2022;G499213;2269651;03980
08/11/2022;G499213;2269651;06934
08/11/2022;G499213;2269651;07619
08/11/2022;G499213;2269651;07819
08/11/2022;G499213;2269651;04202
08/11/2022;G499213;2269651;04343
08/11/2022;G499213;2269651;04737
08/11/2022;G499213;2269651;04757
08/11/2022;G499213;2269651;08299
08/11/2022;G499213;2269651;08606
08/11/2022;H903972;0;0
08/11/2022;H904936;0;0
08/11/2022;H927367;0;0
08/11/2022;H943010;0;0
08/11/2022;H943850;0;0
08/11/2022;H944415;0;0
08/11/2022;H958670;0;0
08/11/2022;H966737;0;0
08/11/2022;H974071;0;0
08/11/2022;H974071;2269651;03644
08/11/2022;H974071;2269651;08595
08/11/2022;I004602;0;0
08/11/2022;I004602;2269651;02856
08/11/2022;I004602;2269651;04343
08/11/2022;I035842;0;0
08/11/2022;I044272;0;0
08/11/2022;I045457;0;0
08/11/2022;I045600;0;0
08/11/2022;I070605;0;0
08/11/2022;I070605;2269651;02856
08/11/2022;I070605;2269651;04343
08/11/2022;I075160;0;0
08/11/2022;I075178;0;0
08/11/2022;I080147;0;0
08/11/2022;I093990;0;0
08/11/2022;I104534;0;0
08/11/2022;I105417;0;0
08/11/2022;I107002;0;0
08/11/2022;I107002;2269651;00002
08/11/2022;I107002;2269651;01545
08/11/2022;I107002;2269651;04202
08/11/2022;I107002;2269651;04291
08/11/2022;I109455;0;0
08/11/2022;I112081;0;0
08/11/2022;I121889;0;0
08/11/2022;I121889;2269651;06935
08/11/2022;I121889;2269651;08606
08/11/2022;I124390;0;0
08/11/2022;I125868;0;0
08/11/2022;I130292;0;0
08/11/2022;I136959;0;0
08/11/2022;I137491;0;0
08/11/2022;I160361;0;0
08/11/2022;I160361;2269651;07617
08/11/2022;I160361;2269651;08608
08/11/2022;I160825;0;0
08/11/2022;I170162;0;0
08/11/2022;I182225;0;0
08/11/2022;I190295;0;0
08/11/2022;I201866;0;0
08/11/2022;I212337;0;0
08/11/2022;I249362;0;0
08/11/2022;I250441;0;0
08/11/2022;I258205;0;0
08/11/2022;I259546;0;0
08/11/2022;I259546;2269651;07617
08/11/2022;I259546;2269651;08608
08/11/2022;I264400;0;0
08/11/2022;I287248;0;0
08/11/2022;I291406;0;0
08/11/2022;I291480;0;0
08/11/2022;I291674;0;0
08/11/2022;I291853;0;0
08/11/2022;I292645;0;0
08/11/2022;I294985;0;0
08/11/2022;I295184;0;0
08/11/2022;I295241;0;0
08/11/2022;I296115;0;0
08/11/2022;I296328;0;0
08/11/2022;I296359;0;0
08/11/2022;I296572;0;0
08/11/2022;I297368;0;0
08/11/2022;I297933;0;0
08/11/2022;I297998;0;0
08/11/2022;I298490;0;0
08/11/2022;I299943;0;0
08/11/2022;I299943;2269651;02398
08/11/2022;I299943;2269651;04667
08/11/2022;I302639;0;0
08/11/2022;I303633;0;0
08/11/2022;I304831;0;0
08/11/2022;I305590;0;0
08/11/2022;I306623;0;0
08/11/2022;I306874;0;0
08/11/2022;I308495;0;0
08/11/2022;I309171;0;0
08/11/2022;I309290;0;0
08/11/2022;I315003;0;0
08/11/2022;I315003;2269651;03644
08/11/2022;I315003;2269651;08595
08/11/2022;I317651;0;0
08/11/2022;I318271;0;0
08/11/2022;I319959;0;0
08/11/2022;I320054;0;0
08/11/2022;I320505;0;0
08/11/2022;I321227;0;0
08/11/2022;I323773;0;0
08/11/2022;I323848;0;0
08/11/2022;I326190;0;0
08/11/2022;I326904;0;0
08/11/2022;I328165;0;0
08/11/2022;I328696;0;0
08/11/2022;I330167;0;0
08/11/2022;I332006;0;0
08/11/2022;I333690;0;0
08/11/2022;I334921;0;0
08/11/2022;I334959;0;0
08/11/2022;I336521;0;0
08/11/2022;I338838;0;0
08/11/2022;I339448;0;0
08/11/2022;I339490;0;0
08/11/2022;I340022;0;0
08/11/2022;I340091;0;0
08/11/2022;I344588;0;0
08/11/2022;I344661;0;0
08/11/2022;I350752;0;0
08/11/2022;I352759;0;0
08/11/2022;I354514;0;0
08/11/2022;I355950;0;0
08/11/2022;I356793;0;0
08/11/2022;I357266;0;0
08/11/2022;I357737;0;0
08/11/2022;I358131;0;0
08/11/2022;I359985;0;0
08/11/2022;I360407;0;0
08/11/2022;I360593;0;0
08/11/2022;I360687;0;0
08/11/2022;I360719;0;0
08/11/2022;I361639;0;0
08/11/2022;I364556;0;0
08/11/2022;I366190;0;0
08/11/2022;I366307;0;0
08/11/2022;I366378;0;0
08/11/2022;I367020;0;0
08/11/2022;I367574;0;0
08/11/2022;I367605;0;0
08/11/2022;I369057;0;0
08/11/2022;I369747;0;0
08/11/2022;I370120;0;0
08/11/2022;I372607;0;0
08/11/2022;I372795;0;0
08/11/2022;I372993;0;0
08/11/2022;I374615;0;0
08/11/2022;I375027;0;0
08/11/2022;I375766;0;0
08/11/2022;I376359;0;0
08/11/2022;I376697;0;0
08/11/2022;I376882;0;0
08/11/2022;I377119;0;0
08/11/2022;I377119;2269651;02398
08/11/2022;I377119;2269651;04667
08/11/2022;I377462;0;0
08/11/2022;I378664;0;0
08/11/2022;I378704;0;0
08/11/2022;I379229;0;0
08/11/2022;I379681;0;0
08/11/2022;I382431;0;0
08/11/2022;I383898;0;0
08/11/2022;I384555;0;0
08/11/2022;I384990;0;0
08/11/2022;I385006;0;0
08/11/2022;I386240;0;0
08/11/2022;I386560;0;0
08/11/2022;I386968;0;0
08/11/2022;I387666;0;0
08/11/2022;I387850;0;0
08/11/2022;I387873;0;0
08/11/2022;I388211;0;0
08/11/2022;I388925;0;0
08/11/2022;I389160;0;0
08/11/2022;I390057;0;0
08/11/2022;I390064;0;0
08/11/2022;I390697;0;0
08/11/2022;I391060;0;0
08/11/2022;I393967;0;0
08/11/2022;I396980;0;0
08/11/2022;I397276;0;0
08/11/2022;I398046;0;0
08/11/2022;I398745;0;0
08/11/2022;I399193;0;0
08/11/2022;I399193;2269651;03644
08/11/2022;I399193;2269651;08595
08/11/2022;I399407;0;0
08/11/2022;I400147;0;0
08/11/2022;I400248;0;0
08/11/2022;I400405;0;0
08/11/2022;I400714;0;0
08/11/2022;I401264;0;0
08/11/2022;I402045;0;0
08/11/2022;I404825;0;0
08/11/2022;I405093;0;0
08/11/2022;I409252;0;0
08/11/2022;I409252;2269651;00002
08/11/2022;I409252;2269651;02856
08/11/2022;I409252;2269651;04202
08/11/2022;I409252;2269651;04343
08/11/2022;I414263;0;0
08/11/2022;I414550;0;0
08/11/2022;I414611;0;0
08/11/2022;I414680;0;0
08/11/2022;I415977;0;0
08/11/2022;I416042;0;0
08/11/2022;I418854;0;0
08/11/2022;I419682;0;0
08/11/2022;I419784;0;0
08/11/2022;I420083;0;0
08/11/2022;I420692;0;0
08/11/2022;I422083;0;0
08/11/2022;I424628;0;0
08/11/2022;I425229;0;0
08/11/2022;I425229;2269651;07617
08/11/2022;I425229;2269651;08608
08/11/2022;I425645;0;0
09/11/2022;D714946;0;0
09/11/2022;D727029;0;0
09/11/2022;D727126;0;0
09/11/2022;E182220;0;0
09/11/2022;E306078;0;0
09/11/2022;E351383;0;0
09/11/2022;E402875;0;0
09/11/2022;E472342;0;0
09/11/2022;E552745;0;0
09/11/2022;E612993;0;0
09/11/2022;E866774;0;0
09/11/2022;E887410;0;0
09/11/2022;E963060;0;0
09/11/2022;E966590;0;0
09/11/2022;E968186;0;0
09/11/2022;E983240;0;0
09/11/2022;E984076;0;0
09/11/2022;E985293;0;0
09/11/2022;F018700;0;0
09/11/2022;F030351;0;0
09/11/2022;F030483;0;0
09/11/2022;F036872;0;0
09/11/2022;F049060;0;0
09/11/2022;F064183;0;0
09/11/2022;F071597;0;0
09/11/2022;F109578;0;0
09/11/2022;F112307;0;0
09/11/2022;F160115;0;0
09/11/2022;F245463;0;0
09/11/2022;F266193;0;0
09/11/2022;F368662;0;0
09/11/2022;F381472;0;0
09/11/2022;F470416;0;0
09/11/2022;F473288;0;0
09/11/2022;F591566;0;0
09/11/2022;F599877;0;0
09/11/2022;F622534;0;0
09/11/2022;F697941;0;0
09/11/2022;F743919;0;0
09/11/2022;F781500;0;0
09/11/2022;F791719;0;0
09/11/2022;F802354;0;0
09/11/2022;F807445;0;0
09/11/2022;F813348;0;0
09/11/2022;F821120;0;0
09/11/2022;F866719;0;0
09/11/2022;F882242;0;0
09/11/2022;F902847;0;0
09/11/2022;F903169;0;0
09/11/2022;F904971;0;0
09/11/2022;F905196;0;0
09/11/2022;F927661;0;0
09/11/2022;F982859;0;0
09/11/2022;F997007;0;0
09/11/2022;F998640;0;0
09/11/2022;G499213;0;0
09/11/2022;G499213;2269651;02856
09/11/2022;G499213;2269651;03980
09/11/2022;G499213;2269651;04343
09/11/2022;G499213;2269651;08299
09/11/2022;G568593;0;0
09/11/2022;H900361;0;0
09/11/2022;H909890;0;0
09/11/2022;H915679;0;0
09/11/2022;H918783;0;0
09/11/2022;H919143;0;0
09/11/2022;H919143;2269651;07617
09/11/2022;H919143;2269651;08608
09/11/2022;H925976;0;0
09/11/2022;H943060;0;0
09/11/2022;H944644;0;0
09/11/2022;H953783;0;0
09/11/2022;H955573;0;0
09/11/2022;H956510;0;0
09/11/2022;H962880;0;0
09/11/2022;H966737;0;0
09/11/2022;H969116;0;0
09/11/2022;H976392;0;0
09/11/2022;I013121;0;0
09/11/2022;I027645;0;0
09/11/2022;I070605;0;0
09/11/2022;I070605;2269651;02856
09/11/2022;I070605;2269651;04343
09/11/2022;I074546;0;0
09/11/2022;I075178;0;0
09/11/2022;I088237;0;0
09/11/2022;I089470;0;0
09/11/2022;I089470;2269651;06935
09/11/2022;I089470;2269651;08606
09/11/2022;I102493;0;0
09/11/2022;I104143;0;0
09/11/2022;I107002;0;0
09/11/2022;I107002;2269651;02834
09/11/2022;I107002;2269651;08533
09/11/2022;I113169;0;0
09/11/2022;I124390;0;0
09/11/2022;I126422;0;0
09/11/2022;I130292;0;0
09/11/2022;I134301;0;0
09/11/2022;I140808;0;0
09/11/2022;I147888;0;0
09/11/2022;I150250;0;0
09/11/2022;I165908;0;0
09/11/2022;I177825;0;0
09/11/2022;I178520;0;0
09/11/2022;I187740;0;0
09/11/2022;I202587;0;0
09/11/2022;I225749;0;0
09/11/2022;I225749;2269651;06934
09/11/2022;I225749;2269651;08606
09/11/2022;I257284;0;0
09/11/2022;I275240;0;0
09/11/2022;I275908;0;0
09/11/2022;I287248;0;0
09/11/2022;I290931;0;0
09/11/2022;I291853;0;0
09/11/2022;I292053;0;0
09/11/2022;I292099;0;0
09/11/2022;I292645;0;0
09/11/2022;I292772;0;0
09/11/2022;I293395;0;0
09/11/2022;I294110;0;0
09/11/2022;I294292;0;0
09/11/2022;I294467;0;0
09/11/2022;I294924;0;0
09/11/2022;I296487;0;0
09/11/2022;I296572;0;0
09/11/2022;I297949;0;0
09/11/2022;I297953;0;0
09/11/2022;I298188;0;0
09/11/2022;I298428;0;0
09/11/2022;I298599;0;0
09/11/2022;I299514;0;0
09/11/2022;I299959;0;0
09/11/2022;I300494;0;0
09/11/2022;I300761;0;0
09/11/2022;I301567;0;0
09/11/2022;I301876;0;0
09/11/2022;I302639;0;0
09/11/2022;I302843;0;0
09/11/2022;I302982;0;0
09/11/2022;I303035;0;0
09/11/2022;I303481;0;0
